Auction_id,Auction_Desc,round_num,bidder_id,bidder_name,bip_name,bip_desc,bid_rnd_num,net_bid_amt,bid_amt
66,Advanced Wireless Services,161,3764727,"Bend Cable Communications, LLC",AW-CMA607-A,Oregon 2 - Hood River,7,"145,000","145,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-CMA618-A,Pennsylvania 7 - Jefferson,85,"438,000","438,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-CMA620-A,Pennsylvania 9 - Greene,85,"579,000","579,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA622-A,Pennsylvania 11 - Huntingdon,81,"95,000","95,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA623-A,Pennsylvania 12 - Lebanon,110,"72,000","72,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA619-A,Pennsylvania 8 - Union,33,"244,000","244,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA621-A,Pennsylvania 10 - Bedford,81,"160,000","160,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-CMA624-A,Rhode Island 1 - Newport,21,"51,000","51,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-CMA615-A,Pennsylvania 4 - Bradford,85,"64,000","64,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA616-A,Pennsylvania 5 - Wayne,33,"56,000","56,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-CMA617-A,Pennsylvania 6 - Lawrence,63,"1,850,000","1,850,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-CMA631-A,South Carolina 7 - Calhoun,70,"165,000","165,000"
66,Advanced Wireless Services,161,1886860,"Palmetto Rural Telephone Cooperative, In",AW-CMA632-A,South Carolina 8 - Hampton,71,"1,255,450","1,477,000"
66,Advanced Wireless Services,161,5464284,"Comporium Wireless, LLC",AW-CMA633-A,South Carolina 9 - Lancaster,83,"295,000","295,000"
66,Advanced Wireless Services,161,15013410,KTC AWS Limited Partnership,AW-CMA634-A,South Dakota 1 - Harding,1,"15,750","21,000"
66,Advanced Wireless Services,161,15013410,KTC AWS Limited Partnership,AW-CMA635-A,South Dakota 2 - Corson,1,"10,500","14,000"
66,Advanced Wireless Services,161,15013410,KTC AWS Limited Partnership,AW-CMA636-A,South Dakota 3 - McPherson,1,"24,000","32,000"
66,Advanced Wireless Services,161,15013410,KTC AWS Limited Partnership,AW-CMA640-A,South Dakota 7 - Sully,46,"303,750","405,000"
66,Advanced Wireless Services,161,15013410,KTC AWS Limited Partnership,AW-CMA641-A,South Dakota 8 - Kingsbury,58,"178,500","238,000"
66,Advanced Wireless Services,161,15013410,KTC AWS Limited Partnership,AW-CMA637-A,South Dakota 4 - Marshall,102,"714,750","953,000"
66,Advanced Wireless Services,161,4322350,West Carolina Piedmont Bidding Consortiu,AW-CMA625-A,South Carolina 1 - Oconee,33,"40,800","48,000"
66,Advanced Wireless Services,161,4322350,West Carolina Piedmont Bidding Consortiu,AW-CMA626-A,South Carolina 2 - Laurens,75,"1,008,100","1,186,000"
66,Advanced Wireless Services,161,3707775,Chester Telephone Company,AW-CMA627-A,South Carolina 3 - Cherokee,81,"935,000","1,100,000"
66,Advanced Wireless Services,161,15013410,KTC AWS Limited Partnership,AW-CMA638-A,South Dakota 5 - Custer,1,"12,000","16,000"
66,Advanced Wireless Services,161,15013410,KTC AWS Limited Partnership,AW-CMA639-A,South Dakota 6 - Haakon,6,"44,250","59,000"
66,Advanced Wireless Services,161,15013410,KTC AWS Limited Partnership,AW-CMA642-A,South Dakota 9 - Hanson,105,"484,500","646,000"
66,Advanced Wireless Services,161,1886464,"Sandhill Communications, LLC",AW-CMA628-A,South Carolina 4 - Chesterfield,75,"1,002,150","1,179,000"
66,Advanced Wireless Services,161,1886944,"Horry Telephone Cooperative, Inc.",AW-CMA629-A,South Carolina 5 - Georgetown,120,"925,000","925,000"
66,Advanced Wireless Services,161,4600268,"FTC Management Group, Inc.",AW-CMA630-A,South Carolina 6 - Clarendon,70,"666,000","666,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-CMA661-A,Texas 10 - Navarro,61,"1,600,000","1,600,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA662-A,Texas 11 - Cherokee,46,"483,000","483,000"
66,Advanced Wireless Services,161,15024946,"Big Bend Telecom, LTD",AW-CMA663-A,Texas 12 - Hudspeth,13,"45,000","45,000"
66,Advanced Wireless Services,161,15024946,"Big Bend Telecom, LTD",AW-CMA664-A,Texas 13 - Reeves,45,"84,000","84,000"
66,Advanced Wireless Services,161,3474327,"Cable One, Inc.",AW-CMA653-A,Texas 2 - Hansford,80,"497,000","497,000"
66,Advanced Wireless Services,161,3800570,"Plateau Telecommunications, Inc.",AW-CMA654-A,Texas 3 - Parmer,48,"550,000","550,000"
66,Advanced Wireless Services,161,15021066,"Red Rock Spectrum Holdings, LLC",AW-CMA655-A,Texas 4 - Briscoe,45,"33,000","33,000"
66,Advanced Wireless Services,161,15021066,"Red Rock Spectrum Holdings, LLC",AW-CMA656-A,Texas 5 - Hardeman,43,"322,000","322,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA657-A,Texas 6 - Jack,46,"348,000","348,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA658-A,Texas 7 - Fannin,44,"290,000","290,000"
66,Advanced Wireless Services,161,15021066,"Red Rock Spectrum Holdings, LLC",AW-CMA659-A,Texas 8 - Gaines,41,"217,000","217,000"
66,Advanced Wireless Services,161,1649508,"Central Texas Telephone Investments, LP",AW-CMA660-A,Texas 9 - Runnels,62,"2,799,000","2,799,000"
66,Advanced Wireless Services,161,2713683,"Chequamegon Communications Cooperative,",AW-CMA709-A,Wisconsin 2 - Bayfield,66,"1,049,750","1,235,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-CMA710-A,Wisconsin 3 - Vilas,70,"621,000","621,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-CMA711-A,Wisconsin 4 - Marinette,55,"674,000","674,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-CMA706-A,West Virginia 6 - Lincoln,54,"100,000","100,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-CMA702-A,West Virginia 2 - Wetzel,54,"51,000","51,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-CMA707-A,West Virginia 7 - Raleigh,25,"151,000","151,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-CMA703-A,West Virginia 3 - Monongalia,60,"1,606,000","1,606,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-CMA704-A,West Virginia 4 - Grant,62,"493,000","493,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-CMA705-A,West Virginia 5 - Tucker,71,"275,000","275,000"
66,Advanced Wireless Services,161,3777919,"CTC Telcom, Inc.",AW-CMA708-A,Wisconsin 1 - Burnett,79,"1,195,950","1,407,000"
66,Advanced Wireless Services,161,1630201,Union Telephone Company,AW-CMA719-A,Wyoming 2 - Sheridan,35,"422,000","422,000"
66,Advanced Wireless Services,161,15031065,Manti Telephone Company,AW-CMA720-A,Wyoming 3 - Lincoln,27,"625,500","834,000"
66,Advanced Wireless Services,161,1630201,Union Telephone Company,AW-CMA721-A,Wyoming 4 - Niobrara,1,"82,000","82,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-CMA712-A,Wisconsin 5 - Pierce,66,"748,000","748,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-CMA713-A,Wisconsin 6 - Trempealeau,51,"263,000","263,000"
66,Advanced Wireless Services,161,3774494,Wittenberg Telephone Company,AW-CMA714-A,Wisconsin 7 - Wood,40,"334,500","446,000"
66,Advanced Wireless Services,161,14523666,"NEIT Wireless, LLC",AW-CMA715-A,Wisconsin 8 - Vernon,34,"202,500","270,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-CMA716-A,Wisconsin 9 - Columbia,64,"566,000","566,000"
66,Advanced Wireless Services,161,1630201,Union Telephone Company,AW-CMA722-A,Wyoming 5 - Converse,1,"7,200","7,200"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-CMA717-A,Wisconsin 10 - Door,30,"311,000","311,000"
66,Advanced Wireless Services,161,1630201,Union Telephone Company,AW-CMA718-A,Wyoming 1 - Park,2,"36,000","36,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA020-B,Norfolk-Virginia Beach VA-NC,48,"28,628,000","28,628,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-BEA020-C,Norfolk-Virginia Beach VA-NC,56,"7,025,000","7,025,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA021-B,Greenville NC,88,"706,000","706,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-BEA021-C,Greenville NC,61,"422,000","422,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-BEA017-C,Roanoke VA-NC-WV,94,"951,000","951,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA018-B,Greensboro-Winston-Salem NC-VA,37,"13,986,000","13,986,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-BEA018-C,Greensboro-Winston-Salem NC-VA,50,"9,638,000","9,638,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA019-B,Raleigh-Durham-Chapel Hill NC,48,"10,519,000","10,519,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-BEA019-C,Raleigh-Durham-Chapel Hill NC,46,"7,463,000","7,463,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA011-B,Harrisburg-Lebanon-Carlisle PA,87,"2,373,000","2,373,000"
66,Advanced Wireless Services,161,3762119,Spotlight Media Corp,AW-BEA011-C,Harrisburg-Lebanon-Carlisle PA,92,"1,451,250","1,935,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA012-B,Phil.-Atl. City PA-NJ-DE-MD,37,"77,838,000","77,838,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-BEA012-C,Phil.-Atl. City PA-NJ-DE-MD,51,"56,092,000","56,092,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA013-B,Wash.-Balt. DC-MD-VA-WV-PA,47,"148,708,000","148,708,000"
66,Advanced Wireless Services,161,4059523,"NSIGHTTEL WIRELESS, LLC",AW-BEA061-C,Traverse City MI,37,"86,000","86,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA063-B,Milwaukee-Racine WI,55,"22,390,000","22,390,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA062-B,Grand Rapids-Muskegon MI,48,"9,348,000","9,348,000"
66,Advanced Wireless Services,161,15005598,"MetroPCS AWS, LLC",AW-BEA062-C,Grand Rapids-Muskegon MI,95,"7,920,000","7,920,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-BEA063-C,Milwaukee-Racine WI,61,"15,822,000","15,822,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA064-B,Chicago-Gary-Kenosha IL-IN-WI,43,"228,041,000","228,041,000"
66,Advanced Wireless Services,161,14980726,"Cingular AWS, LLC",AW-BEA064-C,Chicago-Gary-Kenosha IL-IN-WI,53,"162,082,000","162,082,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA065-B,Elkhart-Goshen IN-MI,80,"930,000","930,000"
66,Advanced Wireless Services,161,15013204,"Atlantic Wireless, L.P.",AW-BEA065-C,Elkhart-Goshen IN-MI,46,"341,250","455,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-BEA061-B,Traverse City MI,40,"195,000","195,000"
66,Advanced Wireless Services,161,3010493,Cincinnati Bell Wireless LLC,AW-BEA067-C,Indianapolis IN-IL,39,"10,352,000","10,352,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA068-B,Champaign-Urbana IL,78,"650,000","650,000"
66,Advanced Wireless Services,161,15024631,"Cavalier Wireless, LLC",AW-BEA068-C,Champaign-Urbana IL,62,"216,750","289,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA069-B,Evansville-Henderson IN-KY-IL,56,"1,048,000","1,048,000"
66,Advanced Wireless Services,161,15024631,"Cavalier Wireless, LLC",AW-BEA069-C,Evansville-Henderson IN-KY-IL,62,"494,250","659,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA070-B,Louisville KY-IN,51,"12,301,000","12,301,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-BEA070-C,Louisville KY-IN,60,"5,112,000","5,112,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA066-B,Fort Wayne IN,80,"1,308,000","1,308,000"
66,Advanced Wireless Services,161,15013204,"Atlantic Wireless, L.P.",AW-BEA066-C,Fort Wayne IN,46,"245,250","327,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA067-B,Indianapolis IN-IL,35,"12,675,000","12,675,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-BEA073-C,Memphis TN-AR-MS-KY,69,"16,538,000","16,538,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA074-B,Huntsville AL-TN,53,"3,320,000","3,320,000"
66,Advanced Wireless Services,161,5411426,"Cellular South Licenses, Inc.",AW-BEA074-C,Huntsville AL-TN,79,"2,554,000","2,554,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA075-B,Tupelo MS-AL-TN,39,"610,000","610,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-BEA075-C,Tupelo MS-AL-TN,59,"321,000","321,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA076-B,Greenville MS,82,"297,000","297,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA071-B,Nashville TN-KY,36,"11,896,000","11,896,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-BEA071-C,Nashville TN-KY,49,"8,952,000","8,952,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA072-B,Paducah KY-IL,84,"206,000","206,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-BEA072-C,Paducah KY-IL,78,"76,000","76,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA073-B,Memphis TN-AR-MS-KY,68,"18,878,000","18,878,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-BEA083-C,New Orleans LA-MS,31,"3,210,000","3,210,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA079-B,Montgomery AL,37,"1,029,000","1,029,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA084-B,Baton Rouge LA-MS,48,"2,554,000","2,554,000"
66,Advanced Wireless Services,161,15024631,"Cavalier Wireless, LLC",AW-BEA084-C,Baton Rouge LA-MS,85,"1,524,000","2,032,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA085-B,Lafayette LA,42,"1,710,000","1,710,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-BEA085-C,Lafayette LA,89,"647,000","647,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-BEA079-C,Montgomery AL,80,"782,000","782,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA080-B,Mobile AL,80,"8,646,000","8,646,000"
66,Advanced Wireless Services,161,5411426,"Cellular South Licenses, Inc.",AW-BEA080-C,Mobile AL,82,"5,531,000","5,531,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA081-B,Pensacola FL,54,"3,561,000","3,561,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-BEA081-C,Pensacola FL,84,"1,460,000","1,460,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-BEA076-C,Greenville MS,40,"113,000","113,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA082-B,Biloxi-Gulfport-Pascagoula MS,72,"3,264,000","3,264,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-BEA082-C,Biloxi-Gulfport-Pascagoula MS,82,"443,000","443,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA077-B,Jackson MS-AL-LA,39,"4,212,000","4,212,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA083-B,New Orleans LA-MS,33,"6,854,000","6,854,000"
66,Advanced Wireless Services,161,5411426,"Cellular South Licenses, Inc.",AW-BEA077-C,Jackson MS-AL-LA,53,"3,258,000","3,258,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA078-B,Birmingham AL,85,"10,761,000","10,761,000"
66,Advanced Wireless Services,161,5411426,"Cellular South Licenses, Inc.",AW-BEA078-C,Birmingham AL,87,"7,207,000","7,207,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-BEA094-C,Springfield MO,88,"604,000","604,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA095-B,Jonesboro AR-MO,38,"191,000","191,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-BEA095-C,Jonesboro AR-MO,43,"197,000","197,000"
66,Advanced Wireless Services,161,15019003,"Barat Wireless, L.P.",AW-BEA096-B,St. Louis MO-IL,53,"23,498,250","31,331,000"
66,Advanced Wireless Services,161,15031388,Daredevil Communications LLC,AW-BEA096-C,St. Louis MO-IL,63,"8,421,750","11,229,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-BEA091-C,Fort Smith AR-OK,60,"356,000","356,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA092-B,Fayetteville AR-MO-OK,68,"1,361,000","1,361,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-BEA092-C,Fayetteville AR-MO-OK,60,"580,000","580,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA093-B,Joplin MO-KS-OK,38,"315,000","315,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-BEA093-C,Joplin MO-KS-OK,58,"147,000","147,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA094-B,Springfield MO,39,"1,129,000","1,129,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-BEA100-C,Des Moines IA-IL-MO,85,"5,754,000","5,754,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA101-B,Peoria-Pekin IL,76,"515,000","515,000"
66,Advanced Wireless Services,161,15031388,Daredevil Communications LLC,AW-BEA101-C,Peoria-Pekin IL,43,"171,000","228,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA102-B,Davenport-Moline IA-IL,48,"1,394,000","1,394,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA097-B,Springfield IL-MO,78,"705,000","705,000"
66,Advanced Wireless Services,161,15024631,"Cavalier Wireless, LLC",AW-BEA097-C,Springfield IL-MO,138,"225,000","300,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA098-B,Columbia MO,103,"432,000","432,000"
66,Advanced Wireless Services,161,15024631,"Cavalier Wireless, LLC",AW-BEA098-C,Columbia MO,138,"138,000","184,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA099-B,Kansas City MO-KS,54,"23,778,000","23,778,000"
66,Advanced Wireless Services,161,14980726,"Cingular AWS, LLC",AW-BEA099-C,Kansas City MO-KS,43,"10,858,000","10,858,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA100-B,Des Moines IA-IL-MO,43,"9,657,000","9,657,000"
66,Advanced Wireless Services,161,4059523,"NSIGHTTEL WIRELESS, LLC",AW-BEA105-C,La Crosse WI-MN,118,"207,000","207,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA106-B,Rochester MN-IA-WI,34,"308,000","308,000"
66,Advanced Wireless Services,161,14523666,"NEIT Wireless, LLC",AW-BEA106-C,Rochester MN-IA-WI,104,"310,500","414,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA107-B,Minneapolis-St. Paul MN-WI-IA,45,"41,813,000","41,813,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-BEA102-C,Davenport-Moline IA-IL,89,"1,193,000","1,193,000"
66,Advanced Wireless Services,161,14980726,"Cingular AWS, LLC",AW-BEA107-C,Minneapolis-St. Paul MN-WI-IA,57,"29,996,000","29,996,000"
66,Advanced Wireless Services,161,15019003,"Barat Wireless, L.P.",AW-BEA103-B,Cedar Rapids IA,102,"1,121,250","1,495,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-BEA103-C,Cedar Rapids IA,105,"1,359,000","1,359,000"
66,Advanced Wireless Services,161,15019003,"Barat Wireless, L.P.",AW-BEA104-B,Madison WI-IL-IA,34,"1,041,000","1,388,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-BEA104-C,Madison WI-IL-IA,37,"486,000","486,000"
66,Advanced Wireless Services,161,15019003,"Barat Wireless, L.P.",AW-BEA105-B,La Crosse WI-MN,105,"835,500","1,114,000"
66,Advanced Wireless Services,161,15020456,"MTPCS License Co., LLC",AW-BEA111-B,Minot ND,41,"173,000","173,000"
66,Advanced Wireless Services,161,15021066,"Red Rock Spectrum Holdings, LLC",AW-BEA111-C,Minot ND,129,"36,000","36,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA116-B,Sioux Falls SD-IA-MN-NE,43,"940,000","940,000"
66,Advanced Wireless Services,161,14980726,"Cingular AWS, LLC",AW-BEA116-C,Sioux Falls SD-IA-MN-NE,52,"404,000","404,000"
66,Advanced Wireless Services,161,15020456,"MTPCS License Co., LLC",AW-BEA112-B,Bismarck ND-MT-SD,41,"535,000","535,000"
66,Advanced Wireless Services,161,15021066,"Red Rock Spectrum Holdings, LLC",AW-BEA112-C,Bismarck ND-MT-SD,129,"128,000","128,000"
66,Advanced Wireless Services,161,14980726,"Cingular AWS, LLC",AW-BEA113-B,Fargo-Moorhead ND-MN,29,"522,000","522,000"
66,Advanced Wireless Services,161,14460646,"LL License Holdings II, LLC",AW-BEA113-C,Fargo-Moorhead ND-MN,7,"124,100","146,000"
66,Advanced Wireless Services,161,3709888,James Valley,AW-BEA114-B,Aberdeen SD,42,"279,750","373,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA117-B,Sioux City IA-NE-SD,89,"703,000","703,000"
66,Advanced Wireless Services,161,14980726,"Cingular AWS, LLC",AW-BEA108-C,Wausau WI,51,"2,289,000","2,289,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-BEA109-B,Duluth-Superior MN-WI,57,"1,293,000","1,293,000"
66,Advanced Wireless Services,161,15020456,"MTPCS License Co., LLC",AW-BEA115-B,Rapid City SD-MT-NE-ND,41,"447,000","447,000"
66,Advanced Wireless Services,161,15021066,"Red Rock Spectrum Holdings, LLC",AW-BEA115-C,Rapid City SD-MT-NE-ND,129,"137,000","137,000"
66,Advanced Wireless Services,161,14980726,"Cingular AWS, LLC",AW-BEA109-C,Duluth-Superior MN-WI,49,"566,000","566,000"
66,Advanced Wireless Services,161,14980726,"Cingular AWS, LLC",AW-BEA110-B,Grand Forks ND-MN,32,"369,000","369,000"
66,Advanced Wireless Services,161,14460646,"LL License Holdings II, LLC",AW-BEA110-C,Grand Forks ND-MN,7,"75,650","89,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA132-B,Corpus Christi TX,48,"921,000","921,000"
66,Advanced Wireless Services,161,15020761,Lynch AWS Corporation,AW-BEA123-C,Topeka KS,127,"485,000","485,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA124-B,Tulsa OK-KS,50,"7,727,000","7,727,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-BEA124-C,Tulsa OK-KS,43,"2,248,000","2,248,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-BEA128-B,Abilene TX,61,"343,000","343,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-BEA128-C,Abilene TX,63,"200,000","200,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA125-B,Oklahoma City OK,50,"20,224,000","20,224,000"
66,Advanced Wireless Services,161,1649508,"Central Texas Telephone Investments, LP",AW-BEA129-B,San Angelo TX,62,"757,000","757,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-BEA129-C,San Angelo TX,68,"431,000","431,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-BEA125-C,Oklahoma City OK,57,"10,099,000","10,099,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA126-B,Western Oklahoma OK,70,"954,000","954,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-BEA126-C,Western Oklahoma OK,70,"50,000","50,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA127-B,Dallas-Fort Worth TX-AR-OK,52,"76,806,000","76,806,000"
66,Advanced Wireless Services,161,15005598,"MetroPCS AWS, LLC",AW-BEA127-C,Dallas-Fort Worth TX-AR-OK,39,"49,766,000","49,766,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA130-B,Austin-San Marcos TX,46,"11,173,000","11,173,000"
66,Advanced Wireless Services,161,15013204,"Atlantic Wireless, L.P.",AW-BEA130-C,Austin-San Marcos TX,96,"3,591,750","4,789,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA131-B,Houston-Galveston-Brazoria TX,18,"41,092,000","41,092,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA131-C,Houston-Galveston-Brazoria TX,29,"18,536,000","18,536,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA123-B,Topeka KS,40,"1,204,000","1,204,000"
66,Advanced Wireless Services,161,15020456,"MTPCS License Co., LLC",AW-BEA143-B,Casper WY-ID-UT,48,"1,193,000","1,193,000"
66,Advanced Wireless Services,161,1646454,"3 Rivers Telephone Cooperative, Inc.",AW-BEA145-B,Great Falls MT,39,"436,000","436,000"
66,Advanced Wireless Services,161,1630201,Union Telephone Company,AW-BEA143-C,Casper WY-ID-UT,46,"355,000","355,000"
66,Advanced Wireless Services,161,15024631,"Cavalier Wireless, LLC",AW-BEA144-B,Billings MT-WY,47,"396,000","528,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-BEA144-C,Billings MT-WY,41,"639,000","639,000"
66,Advanced Wireless Services,161,4262853,Hemingford Cooperative Telephone Company,AW-BEA142-B,Scottsbluff NE-WY,40,"93,000","124,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-BEA145-C,Great Falls MT,48,"349,000","349,000"
