auction_id,auction_description,round,item_name,item_description,pwb_amount,net_pwb_amount,pw_bidder,round_of_pwb,previous_pw_bidder,round_of_previous_pwb,previous_pwb_amount,previous_net_pwb_amount
73,700 MHz Band,261,WY-CMA135-B,"Eugene-Springfield, OR","1,978,000","1,978,000","AT&T Mobility Spectrum, LLC",27,Cellco Partnership d/b/a Verizon Wireless,26,"1,776,000",0
73,700 MHz Band,261,WY-CMA136-B,"Lorain-Elyria, OH","408,000","408,000",CenturyTel Broadband Wireless LLC,26,"Cavalier Wireless, LLC",25,"343,000",0
73,700 MHz Band,261,WY-CMA137-B,"Melbourne-Titusville, FL","12,615,000","12,615,000","AT&T Mobility Spectrum, LLC",38,Cellco Partnership d/b/a Verizon Wireless,21,"12,368,000",0
73,700 MHz Band,261,WY-CMA138-B,"Macon-Warner Robins, GA","7,171,000","7,171,000","AT&T Mobility Spectrum, LLC",26,Cellco Partnership d/b/a Verizon Wireless,25,"6,493,000",0
73,700 MHz Band,261,WY-CMA139-B,"Montgomery, AL","3,930,000","3,930,000","AT&T Mobility Spectrum, LLC",41,"Cellular South Licenses, Inc.",40,"3,801,000",0
73,700 MHz Band,261,WY-CMA140-B,"Charleston, WV","661,000","495,750","King Street Wireless, L.P.",23,"SAL Spectrum, LLC",22,"607,000",0
73,700 MHz Band,261,WY-CMA141-B,"Duluth, MN-WI","1,607,000","1,607,000","AT&T Mobility Spectrum, LLC",14,CenturyTel Broadband Wireless LLC,13,"1,339,000",0
73,700 MHz Band,261,WY-CMA142-B,"Modesto, CA","12,193,000","12,193,000","AT&T Mobility Spectrum, LLC",31,Cellco Partnership d/b/a Verizon Wireless,21,"11,612,000",0
73,700 MHz Band,261,WY-CMA143-B,"Johnstown, PA","158,000","118,500","Miller, David",51,"Buffalo-Lake Erie Wireless Systems Co., L.L.C.",43,"155,000",0
73,700 MHz Band,261,WY-CMA144-B,"Orange County, NY","1,831,000","1,831,000","AT&T Mobility Spectrum, LLC",83,"Cavalier Wireless, LLC",82,"1,761,000",0
73,700 MHz Band,261,WY-CMA145-B,"Hamilton-Middletown, OH","866,000","866,000","AT&T Mobility Spectrum, LLC",51,Cincinnati Bell Wireless LLC,50,"833,000",0
73,700 MHz Band,261,WY-CMA146-B,"Daytona Beach, FL","16,553,000","16,553,000","AT&T Mobility Spectrum, LLC",26,Cellco Partnership d/b/a Verizon Wireless,25,"15,048,000",0
73,700 MHz Band,261,WY-CMA147-B,"Ponce, PR","590,000","442,500","VentureTel 700, Inc.",76,"Puerto Rico Telephone Company, Inc.",75,"567,000",0
73,700 MHz Band,261,WY-CMA148-B,"Salem, OR","1,161,000","1,161,000","AT&T Mobility Spectrum, LLC",28,Cellco Partnership d/b/a Verizon Wireless,19,"1,106,000",0
73,700 MHz Band,261,WY-CMA149-B,"Fayetteville, NC","5,351,000","4,013,250","King Street Wireless, L.P.",90,"AT&T Mobility Spectrum, LLC",89,"5,175,000",0
73,700 MHz Band,261,WY-CMA150-B,"Visalia-Tulare-Porterville, CA","4,408,000","4,408,000","AT&T Mobility Spectrum, LLC",31,Cellco Partnership d/b/a Verizon Wireless,24,"4,198,000",0
73,700 MHz Band,261,WY-CMA151-B,"Poughkeepsie, NY","674,000","505,500","PCS Partners, L.P.",29,Cellco Partnership d/b/a Verizon Wireless,26,"639,000",0
73,700 MHz Band,261,WY-CMA152-B,"Portland, ME","1,662,000","1,662,000","AT&T Mobility Spectrum, LLC",16,"King Street Wireless, L.P.",15,"1,385,000",0
73,700 MHz Band,261,WY-CMA153-B,"Columbus, GA-AL","826,000","826,000",Cellco Partnership d/b/a Verizon Wireless,22,CenturyTel Broadband Wireless LLC,21,"688,000",0
73,700 MHz Band,261,WY-CMA154-B,"New London-Norwich, CT","717,000","537,750","Triad 700, LLC",85,"Cavalier Wireless, LLC",84,"689,000",0
73,700 MHz Band,261,WY-CMA155-B,"Savannah, GA","9,064,000","9,064,000","AT&T Mobility Spectrum, LLC",27,Cellco Partnership d/b/a Verizon Wireless,26,"8,239,000",0
73,700 MHz Band,261,WY-CMA156-B,"Portsmouth-Rochester, NH-ME","2,099,000","2,099,000","AT&T Mobility Spectrum, LLC",23,"King Street Wireless, L.P.",22,"1,908,000",0
73,700 MHz Band,261,WY-CMA157-B,"Roanoke, VA","2,339,000","2,339,000","Cox Wireless, Inc.",21,"AT&T Mobility Spectrum, LLC",20,"2,138,000",0
73,700 MHz Band,261,WY-CMA158-B,"Lima, OH","659,000","494,250","Triad 700, LLC",110,"PCS Partners, L.P.",109,"634,000",0
73,700 MHz Band,261,WY-CMA159-B,"Provo-Orem, UT","6,032,000","6,032,000","AT&T Mobility Spectrum, LLC",27,Cellco Partnership d/b/a Verizon Wireless,26,"5,484,000",0
73,700 MHz Band,261,WY-CMA160-B,"Killeen-Temple, TX","4,324,000","4,324,000","AT&T Mobility Spectrum, LLC",31,Cellco Partnership d/b/a Verizon Wireless,22,"4,118,000",0
73,700 MHz Band,261,WY-CMA161-B,"Lubbock, TX","714,000","714,000",Cellco Partnership d/b/a Verizon Wireless,24,Alltel Corporation,19,"680,000",0
73,700 MHz Band,261,WY-CMA162-B,"Brownsville-Harlingen, TX","2,568,000","2,568,000","AT&T Mobility Spectrum, LLC",31,Cellco Partnership d/b/a Verizon Wireless,21,"2,446,000",0
73,700 MHz Band,261,WY-CMA163-B,"Springfield, MO","9,274,000","9,274,000","AT&T Mobility Spectrum, LLC",89,"King Street Wireless, L.P.",88,"8,917,000",0
73,700 MHz Band,261,WY-CMA164-B,"Fort Myers, FL","12,635,000","12,635,000","AT&T Mobility Spectrum, LLC",26,Cellco Partnership d/b/a Verizon Wireless,25,"11,486,000",0
73,700 MHz Band,261,WY-CMA165-B,Fort Smith AR-OK,"5,789,000","5,789,000","Cox Wireless, Inc.",103,"Cross Telephone Company, LLC",102,"5,589,000",0
73,700 MHz Band,261,WY-CMA166-B,"Hickory, NC","889,000","666,750","Cavalier Wireless, LLC",25,"King Street Wireless, L.P.",24,"807,000",0
73,700 MHz Band,261,WY-CMA167-B,"Sarasota, FL","3,171,000","3,171,000","AT&T Mobility Spectrum, LLC",26,Cellco Partnership d/b/a Verizon Wireless,25,"2,844,000",0
73,700 MHz Band,261,WY-CMA168-B,"Tallahassee, FL","9,312,000","9,312,000","AT&T Mobility Spectrum, LLC",27,Cellco Partnership d/b/a Verizon Wireless,26,"8,464,000",0
73,700 MHz Band,261,WY-CMA169-B,"Mayaguez, PR","547,000","410,250","VentureTel 700, Inc.",98,"Puerto Rico Telephone Company, Inc.",97,"526,000",0
73,700 MHz Band,261,WY-CMA170-B,"Galveston-Texas City, TX","930,000","697,500","Triad 700, LLC",31,Cellco Partnership d/b/a Verizon Wireless,26,"885,000",0
73,700 MHz Band,261,WY-CMA171-B,"Reno, NV","2,689,000","2,689,000","AT&T Mobility Spectrum, LLC",31,Cellco Partnership d/b/a Verizon Wireless,26,"2,560,000",0
73,700 MHz Band,261,WY-CMA172-B,"Lincoln, NE","1,770,000","1,327,500",Cable Montana LLC,28,"King Street Wireless, L.P.",27,"1,546,000",0
73,700 MHz Band,261,WY-CMA173-B,"Biloxi-Gulfport, MS","4,503,000","4,503,000","AT&T Mobility Spectrum, LLC",75,"Cellular South Licenses, Inc.",73,"4,397,000",0
73,700 MHz Band,261,WY-CMA174-B,"Lafayette, LA","2,965,000","2,965,000","Cox Wireless, Inc.",32,CenturyTel Broadband Wireless LLC,21,"2,824,000",0
73,700 MHz Band,261,WY-CMA175-B,"Santa Cruz, CA","989,000","741,750","Triad 700, LLC",52,"Cavalier Wireless, LLC",26,"970,000",0
73,700 MHz Band,261,WY-CMA176-B,"Springfield, IL","1,618,000","1,213,500","King Street Wireless, L.P.",18,CenturyTel Broadband Wireless LLC,17,"1,348,000",0
73,700 MHz Band,261,WY-CMA177-B,"Battle Creek, MI","375,000","318,750","Agri-Valley Communications, Inc.",129,"PCS Partners, L.P.",128,"361,000",0
73,700 MHz Band,261,WY-CMA178-B,"Wheeling, WV-OH","159,000","119,250",GreenFly LLC,57,"AWS Spectrum, LLC",56,"153,000",0
73,700 MHz Band,261,WY-CMA179-B,"Topeka, KS","1,895,000","1,421,250","King Street Wireless, L.P.",19,"AT&T Mobility Spectrum, LLC",18,"1,648,000",0
73,700 MHz Band,261,WY-CMA180-B,"Springfield, OH","297,000","222,750","Cavalier Wireless, LLC",26,"Gold Radio Group, LLC",25,"270,000",0
73,700 MHz Band,261,WY-CMA181-B,"Muskegon, MI","339,000","288,150","Agri-Valley Communications, Inc.",35,"Cavalier Wireless, LLC",22,"332,000",0
73,700 MHz Band,261,WY-CMA182-B,"Fayetteville-Springdale, AR","5,789,000","5,789,000","AT&T Mobility Spectrum, LLC",23,CenturyTel Broadband Wireless LLC,22,"4,980,000",0
73,700 MHz Band,261,WY-CMA183-B,"Asheville, NC","712,000","534,000","King Street Wireless, L.P.",21,"Cavalier Wireless, LLC",20,"627,000",0
73,700 MHz Band,261,WY-CMA184-B,"Houma-Thibodaux, LA","113,000","84,750",maxima international llc,48,"Xanadoo 700 MHz DE, LLC",47,"109,000",0
73,700 MHz Band,261,WY-CMA185-B,"Terre Haute, IN","665,000","665,000","I-700, LLC",88,"King Street Wireless, L.P.",87,"639,000",0
73,700 MHz Band,261,WY-CMA186-B,"Green Bay, WI","3,752,000","2,814,000","King Street Wireless, L.P.",22,CenturyTel Broadband Wireless LLC,21,"3,404,000",0
73,700 MHz Band,261,WY-CMA187-B,"Anchorage, AK","1,383,000","1,383,000","AT&T Mobility Spectrum, LLC",97,"MTA Communications, Inc.",96,"1,338,000",0
73,700 MHz Band,261,WY-CMA188-B,"Amarillo, TX","765,000","765,000",Cellco Partnership d/b/a Verizon Wireless,24,Alltel Corporation,18,"728,000",0
73,700 MHz Band,261,WY-CMA189-B,"Racine, WI","2,990,000","2,242,500","King Street Wireless, L.P.",27,Cellco Partnership d/b/a Verizon Wireless,26,"2,718,000",0
73,700 MHz Band,261,WY-CMA190-B,"Boise City, ID","3,609,000","3,609,000","AT&T Mobility Spectrum, LLC",27,Cellco Partnership d/b/a Verizon Wireless,26,"3,281,000",0
73,700 MHz Band,261,WY-CMA191-B,"Yakima, WA","1,866,000","1,866,000",Cellco Partnership d/b/a Verizon Wireless,24,"AT&T Mobility Spectrum, LLC",18,"1,777,000",0
73,700 MHz Band,261,WY-CMA192-B,"Gainesville, FL","8,069,000","8,069,000","Cox Wireless, Inc.",91,Cellco Partnership d/b/a Verizon Wireless,25,"7,911,000",0
73,700 MHz Band,261,WY-CMA193-B,"Benton Harbor, MI","423,000","317,250","King Street Wireless, L.P.",111,"Agri-Valley Communications, Inc.",110,"407,000",0
73,700 MHz Band,261,WY-CMA194-B,"Waco, TX","951,000","951,000",Cellco Partnership d/b/a Verizon Wireless,25,"MetroPCS 700 MHz, LLC",24,"875,000",0
73,700 MHz Band,261,WY-CMA195-B,"Cedar Rapids, IA","3,047,000","2,285,250","King Street Wireless, L.P.",21,"AT&T Mobility Spectrum, LLC",20,"2,767,000",0
73,700 MHz Band,261,WY-CMA196-B,"Champaign-Urbana-Rantoul, IL","819,000","819,000","I-700, LLC",52,"King Street Wireless, L.P.",26,"803,000",0
73,700 MHz Band,261,WY-CMA197-B,"Lake Charles, LA","3,885,000","3,885,000",Cellco Partnership d/b/a Verizon Wireless,24,CenturyTel Broadband Wireless LLC,19,"3,699,000",0
73,700 MHz Band,261,WY-CMA198-B,"St. Cloud, MN","8,055,000","8,055,000",Wireless Communications Venture,38,"AT&T Mobility Spectrum, LLC",36,"7,855,000",0
73,700 MHz Band,261,WY-CMA199-B,"Steubenville-Weirton, OH-WV","58,000","43,500","Triad 700, LLC",235,FCC,0,0,0
73,700 MHz Band,261,WY-CMA200-B,"Parkersburg-Marietta, OH-WV","365,000","273,750","King Street Wireless, L.P.",23,"SAL Spectrum, LLC",22,"325,000",0
73,700 MHz Band,261,WY-CMA201-B,"Waterloo-Cedar Falls, IA","1,827,000","1,370,250","King Street Wireless, L.P.",23,"Iowa Telecommunications Services, Inc.",22,"1,639,000",0
73,700 MHz Band,261,WY-CMA202-B,"Arecibo, PR","401,000","300,750","VentureTel 700, Inc.",98,"Puerto Rico Telephone Company, Inc.",97,"386,000",0
73,700 MHz Band,261,WY-CMA203-B,"Lynchburg, VA","428,000","321,000","King Street Wireless, L.P.",29,"Cavalier Wireless, LLC",28,"389,000",0
73,700 MHz Band,261,WY-CMA204-B,"Aguadilla, PR","204,000","153,000","VentureTel 700, Inc.",112,Worldcall Inc.,111,"196,000",0
73,700 MHz Band,261,WY-CMA205-B,"Alexandria, LA","1,714,000","1,714,000",Cellco Partnership d/b/a Verizon Wireless,24,CenturyTel Broadband Wireless LLC,21,"1,620,000",0
73,700 MHz Band,261,WY-CMA206-B,"Longview-Marshall, TX","1,062,000","1,062,000",Cellco Partnership d/b/a Verizon Wireless,21,Alltel Corporation,19,"995,000",0
73,700 MHz Band,261,WY-CMA207-B,"Jackson, MI","197,000","147,750","PCS Partners, L.P.",179,"I-700, LLC",178,"190,000",0
73,700 MHz Band,261,WY-CMA208-B,"Fort Pierce, FL","2,301,000","2,301,000","AT&T Mobility Spectrum, LLC",81,"Triad 700, LLC",80,"2,214,000",0
73,700 MHz Band,261,WY-CMA209-B,Clarksville-Hopkinsville TN-KY,"881,000","881,000",Bluegrass Wireless LLC,29,"Cavalier Wireless, LLC",28,"801,000",0
73,700 MHz Band,261,WY-CMA210-B,"Fort Collins-Loveland, CO","2,076,000","2,076,000",Cellco Partnership d/b/a Verizon Wireless,25,Cable Montana LLC,24,"1,782,000",0
73,700 MHz Band,261,WY-CMA211-B,"Bradenton, FL","1,780,000","1,780,000",Cellco Partnership d/b/a Verizon Wireless,24,"MetroPCS 700 MHz, LLC",23,"1,620,000",0
73,700 MHz Band,261,WY-CMA212-B,"Bremerton, WA","1,902,000","1,616,700",Whidbey Telephone Company,35,Cellco Partnership d/b/a Verizon Wireless,18,"1,865,000",0
73,700 MHz Band,261,WY-CMA213-B,"Pittsfield, MA","170,000","127,500","Triad 700, LLC",114,Worldcall Inc.,113,"164,000",0
73,700 MHz Band,261,WY-CMA214-B,"Richland-Kennewick-Pasco, WA","1,129,000","959,650",Whidbey Telephone Company,27,Cellco Partnership d/b/a Verizon Wireless,26,"1,028,000",0
73,700 MHz Band,261,WY-CMA215-B,"Chico, CA","373,000","279,750","Triad 700, LLC",82,Cellco Partnership d/b/a Verizon Wireless,23,"366,000",0
73,700 MHz Band,261,WY-CMA216-B,"Janesville-Beloit, WI","546,000","409,500","King Street Wireless, L.P.",43,"PCS Partners, L.P.",42,"528,000",0
73,700 MHz Band,261,WY-CMA217-B,"Anderson, IN","1,094,000","1,094,000",Cellco Partnership d/b/a Verizon Wireless,19,"King Street Wireless, L.P.",17,"1,018,000",0
73,700 MHz Band,261,WY-CMA218-B,"Wilmington, NC","1,768,000","1,326,000","King Street Wireless, L.P.",22,Alltel Corporation,21,"1,607,000",0
73,700 MHz Band,261,WY-CMA219-B,"Monroe, LA","1,729,000","1,729,000",CenturyTel Broadband Wireless LLC,27,Cellco Partnership d/b/a Verizon Wireless,26,"1,573,000",0
73,700 MHz Band,261,WY-CMA220-B,"Abilene, TX","641,000","641,000","Central Texas Telephone Investments, LP",27,Cellco Partnership d/b/a Verizon Wireless,26,"583,000",0
73,700 MHz Band,261,WY-CMA221-B,"Fargo-Moorehead, ND-MN",0,0,FCC,0,Alltel Corporation,21,"1,412,000",0
73,700 MHz Band,261,WY-CMA222-B,"Tuscaloosa, AL","429,000","429,000",CenturyTel Broadband Wireless LLC,139,"Cellular South Licenses, Inc.",138,"413,000",0
73,700 MHz Band,261,WY-CMA223-B,"Elkhart-Goshen, IN","724,000","543,000","King Street Wireless, L.P.",29,"Cavalier Wireless, LLC",28,"658,000",0
73,700 MHz Band,261,WY-CMA224-B,"Bangor, ME","680,000","510,000","King Street Wireless, L.P.",21,"AT&T Mobility Spectrum, LLC",20,"618,000",0
73,700 MHz Band,261,WY-CMA225-B,"Altoona, PA","210,000","157,500","Buffalo-Lake Erie Wireless Systems Co., L.L.C.",104,"PCS Partners, L.P.",103,"202,000",0
73,700 MHz Band,261,WY-CMA226-B,"Florence, AL","205,000","205,000","Cellular South Licenses, Inc.",46,"Miller, David",45,"198,000",0
73,700 MHz Band,261,WY-CMA227-B,"Anderson, SC","406,000","345,100","West Carolina Communications, LLC",21,"Cavalier Wireless, LLC",20,"358,000",0
73,700 MHz Band,261,WY-CMA228-B,"Vineland-Millville, NJ","313,000","313,000","AT&T Mobility Spectrum, LLC",70,"PCS Partners, L.P.",69,"300,000",0
73,700 MHz Band,261,WY-CMA229-B,"Medford, OR","775,000","581,250","King Street Wireless, L.P.",27,Cellco Partnership d/b/a Verizon Wireless,26,"705,000",0
73,700 MHz Band,261,WY-CMA230-B,"Decatur, IL","617,000","462,750","King Street Wireless, L.P.",29,"Cavalier Wireless, LLC",28,"561,000",0
73,700 MHz Band,261,WY-CMA231-B,"Mansfield, OH","407,000","305,250","Triad 700, LLC",21,"AT&T Mobility Spectrum, LLC",20,"374,000",0
73,700 MHz Band,261,WY-CMA232-B,"Eau Claire, WI","6,920,000","5,190,000","King Street Wireless, L.P.",27,Cellco Partnership d/b/a Verizon Wireless,26,"6,351,000",0
73,700 MHz Band,261,WY-CMA233-B,"Wichita Falls, TX","639,000","479,250","King Street Wireless, L.P.",26,Cellco Partnership d/b/a Verizon Wireless,25,"581,000",0
73,700 MHz Band,261,WY-CMA234-B,"Athens, GA","581,000","581,000",Cellco Partnership d/b/a Verizon Wireless,26,"Cavalier Wireless, LLC",25,"521,000",0
73,700 MHz Band,261,WY-CMA235-B,"Petersburg-Hopewell, VA","96,000","81,600","Broadband Wireless Unlimited, LLC",96,"Cavalier Wireless, LLC",95,"92,000",0
73,700 MHz Band,261,WY-CMA236-B,"Muncie, IN","381,000","381,000","I-700, LLC",107,"Iowa Intelegra Consortium, LLC",76,"374,000",0
73,700 MHz Band,261,WY-CMA237-B,"Tyler, TX","1,270,000","1,270,000",Cellco Partnership d/b/a Verizon Wireless,22,Alltel Corporation,21,"1,154,000",0
73,700 MHz Band,261,WY-CMA238-B,"Sharon, PA","350,000","262,500","Triad 700, LLC",19,USA Choice Internet Services Company LLC,18,"324,000",0
73,700 MHz Band,261,WY-CMA239-B,"Joplin, MO","2,314,000","2,314,000",CenturyTel Broadband Wireless LLC,18,"King Street Wireless, L.P.",17,"1,928,000",0
73,700 MHz Band,261,WY-CMA240-B,"Texarkana, AR-TX","942,000","942,000",Cellco Partnership d/b/a Verizon Wireless,22,Alltel Corporation,19,"893,000",0
73,700 MHz Band,261,WY-CMA241-B,"Pueblo, CO","488,000","488,000",Cellco Partnership d/b/a Verizon Wireless,24,"N.E. Colorado Wireless Technologies, Inc.",22,"456,000",0
73,700 MHz Band,261,WY-CMA242-B,"Olympia, WA","1,267,000","1,076,950",Whidbey Telephone Company,29,Cellco Partnership d/b/a Verizon Wireless,19,"1,207,000",0
73,700 MHz Band,261,WY-CMA243-B,"Greeley, CO","1,657,000","1,657,000","N.E. Colorado Wireless Technologies, Inc.",26,Cellco Partnership d/b/a Verizon Wireless,25,"1,466,000",0
73,700 MHz Band,261,WY-CMA244-B,"Kenosha, WI","2,884,000","2,163,000","King Street Wireless, L.P.",49,"AT&T Mobility Spectrum, LLC",48,"2,773,000",0
73,700 MHz Band,261,WY-CMA245-B,"Ocala, FL","6,117,000","6,117,000","Cox Wireless, Inc.",27,Cellco Partnership d/b/a Verizon Wireless,26,"5,560,000",0
73,700 MHz Band,261,WY-CMA246-B,"Dothan, AL","2,129,000","2,129,000",CenturyTel Broadband Wireless LLC,41,"Cellular South Licenses, Inc.",40,"2,059,000",0
73,700 MHz Band,261,WY-CMA247-B,"Lafayette, IN","905,000","678,750","King Street Wireless, L.P.",87,"I-700, LLC",86,"870,000",0
73,700 MHz Band,261,WY-CMA248-B,"Burlington, VT","1,597,000","1,357,450","Vermont Telephone Company, Inc.",21,"AT&T Mobility Spectrum, LLC",15,"1,520,000",0
73,700 MHz Band,261,WY-CMA249-B,"Anniston, AL","287,000","287,000","Cellular South Licenses, Inc.",39,"Cavalier Wireless, LLC",38,"276,000",0
73,700 MHz Band,261,WY-CMA250-B,"Bloomington-Normal, IL","1,573,000","1,179,750","King Street Wireless, L.P.",105,"Iowa Intelegra Consortium, LLC",104,"1,513,000",0
73,700 MHz Band,261,WY-CMA251-B,"Williamsport, PA","371,000","371,000","AT&T Mobility Spectrum, LLC",99,"PCS Partners, L.P.",98,"357,000",0
73,700 MHz Band,261,WY-CMA252-B,"Pascagoula, MI","237,000","237,000","Cellular South Licenses, Inc.",73,CenturyTel Broadband Wireless LLC,59,"232,000",0
73,700 MHz Band,261,WY-CMA253-B,"Sioux City, IA-NE","3,623,000","2,717,250","King Street Wireless, L.P.",21,"AT&T Mobility Spectrum, LLC",20,"3,230,000",0
73,700 MHz Band,261,WY-CMA254-B,"Redding, CA","308,000","231,000","King Street Wireless, L.P.",100,"Triad 700, LLC",99,"298,000",0
73,700 MHz Band,261,WY-CMA255-B,"Odessa, TX","759,000","759,000",Cellco Partnership d/b/a Verizon Wireless,26,"Central Texas Telephone Investments, LP",25,"692,000",0
73,700 MHz Band,261,WY-CMA256-B,"Charlottesville, VA","455,000","341,250","King Street Wireless, L.P.",21,"Cavalier Wireless, LLC",20,"419,000",0
73,700 MHz Band,261,WY-CMA257-B,"Hagerstown, MD","308,000","231,000","King Street Wireless, L.P.",27,Cellco Partnership d/b/a Verizon Wireless,26,"280,000",0
73,700 MHz Band,261,WY-CMA258-B,"Jacksonville, NC","719,000","539,250","King Street Wireless, L.P.",65,Star Telephone Membership Corporation,64,"694,000",0
73,700 MHz Band,261,WY-CMA259-B,"State College, PA","165,000","123,750","Buffalo-Lake Erie Wireless Systems Co., L.L.C.",104,"PCS Partners, L.P.",103,"159,000",0
73,700 MHz Band,261,WY-CMA260-B,"Lawton, OK","764,000","573,000","King Street Wireless, L.P.",27,Cellco Partnership d/b/a Verizon Wireless,26,"695,000",0
73,700 MHz Band,261,WY-CMA261-B,"Albany, GA","557,000","557,000","AT&T Mobility Spectrum, LLC",207,"PCS Partners, L.P.",206,"536,000",0
73,700 MHz Band,261,WY-CMA262-B,"Danville, VA","123,000","92,250","King Street Wireless, L.P.",21,"Cavalier Wireless, LLC",20,"112,000",0
73,700 MHz Band,261,WY-CMA263-B,"Wausau, WI","3,907,000","2,930,250","King Street Wireless, L.P.",22,CenturyTel Broadband Wireless LLC,21,"3,551,000",0
73,700 MHz Band,261,WY-CMA264-B,"Florence, SC","2,355,000","2,355,000","AT&T Mobility Spectrum, LLC",21,"FTC Management Group, Inc.",20,"2,097,000",0
73,700 MHz Band,261,WY-CMA265-B,"Fort Walton Beach, FL","1,554,000","1,554,000","Cellular South Licenses, Inc.",76,"Cox Wireless, Inc.",21,"1,524,000",0
73,700 MHz Band,261,WY-CMA266-B,"Glens Falls, NY","400,000","300,000",Worldcall Inc.,63,"PCS Partners, L.P.",30,"392,000",0
73,700 MHz Band,261,WY-CMA267-B,"Sioux Falls, SD","2,938,000","2,203,500",KTC AWS Limited Partnership,22,"AT&T Mobility Spectrum, LLC",21,"2,448,000",0
73,700 MHz Band,261,WY-CMA268-B,"Billings, MT","1,564,000","1,564,000",Cellco Partnership d/b/a Verizon Wireless,24,Alltel Corporation,21,"1,483,000",0
73,700 MHz Band,261,WY-CMA269-B,"Cumberland, MD-WV","517,000","387,750","King Street Wireless, L.P.",24,Cellco Partnership d/b/a Verizon Wireless,23,"470,000",0
73,700 MHz Band,261,WY-CMA270-B,"Bellingham, WA","3,314,000","3,314,000","AT&T Mobility Spectrum, LLC",27,Cellco Partnership d/b/a Verizon Wireless,26,"3,013,000",0
73,700 MHz Band,261,WY-CMA271-B,"Kokomo, IN","624,000","624,000","AT&T Mobility Spectrum, LLC",79,"Iowa Intelegra Consortium, LLC",78,"600,000",0
73,700 MHz Band,261,WY-CMA272-B,"Gadsden, AL","502,000","502,000","Cellular South Licenses, Inc.",21,"AT&T Mobility Spectrum, LLC",18,"476,000",0
73,700 MHz Band,261,WY-CMA273-B,"Kankakee, IL","493,000","493,000","I-700, LLC",56,Club 42 CM Limited Partnership,55,"471,000",0
73,700 MHz Band,261,WY-CMA274-B,"Yuba City, CA","985,000","985,000",QUALCOMM Incorporated,214,"Triad 700, LLC",213,"947,000",0
73,700 MHz Band,261,WY-CMA275-B,"St. Joseph, MO","1,963,000","1,472,250","King Street Wireless, L.P.",27,Cellco Partnership d/b/a Verizon Wireless,26,"1,802,000",0
73,700 MHz Band,261,WY-CMA276-B,"Grand Forks, ND-MN",0,0,FCC,0,Alltel Corporation,21,"1,042,000",0
73,700 MHz Band,261,WY-CMA277-B,"Sheboygan, WI","7,294,000","5,470,500","King Street Wireless, L.P.",27,Cellco Partnership d/b/a Verizon Wireless,26,"6,631,000",0
73,700 MHz Band,261,WY-CMA278-B,"Columbia, MO","1,215,000","1,215,000",CenturyTel Broadband Wireless LLC,19,"AT&T Mobility Spectrum, LLC",18,"1,080,000",0
73,700 MHz Band,261,WY-CMA279-B,"Lewiston-Auburn, ME","220,000","165,000","King Street Wireless, L.P.",217,"PCS Partners, L.P.",216,"212,000",0
73,700 MHz Band,261,WY-CMA280-B,"Burlington, NC","489,000","366,750","King Street Wireless, L.P.",193,"PCS Partners, L.P.",192,"470,000",0
73,700 MHz Band,261,WY-CMA281-B,"Laredo, TX","483,000","483,000",Cellco Partnership d/b/a Verizon Wireless,18,"AT&T Mobility Spectrum, LLC",15,"432,000",0
73,700 MHz Band,261,WY-CMA282-B,"Bloomington, IN","567,000","425,250","Triad 700, LLC",27,Cellco Partnership d/b/a Verizon Wireless,26,"520,000",0
73,700 MHz Band,261,WY-CMA283-B,"Panama City, FL","1,247,000","1,247,000","Cellular South Licenses, Inc.",27,Cellco Partnership d/b/a Verizon Wireless,26,"1,133,000",0
73,700 MHz Band,261,WY-CMA284-B,"Elmira, NY","162,000","137,700","Broadband Wireless Unlimited, LLC",112,"AT&T Mobility Spectrum, LLC",104,"159,000",0
73,700 MHz Band,261,WY-CMA285-B,"Las Cruces, NM","1,270,000","1,079,500","PVT Networks, Inc.",44,Cellco Partnership d/b/a Verizon Wireless,26,"1,245,000",0
73,700 MHz Band,261,WY-CMA286-B,"Dubuque, IA","1,019,000","764,250","King Street Wireless, L.P.",21,"AT&T Mobility Spectrum, LLC",20,"935,000",0
73,700 MHz Band,261,WY-CMA287-B,"Bryan-College Station, TX","448,000","448,000",CenturyTel Broadband Wireless LLC,42,Cellco Partnership d/b/a Verizon Wireless,23,"439,000",0
73,700 MHz Band,261,WY-CMA288-B,"Rochester, MN","1,519,000","1,139,250",Midwest AWS Limited Partnership,25,Redwood Wireless Corp.,24,"1,374,000",0
73,700 MHz Band,261,WY-CMA289-B,"Rapid City, SD","1,448,000","1,448,000",Cellco Partnership d/b/a Verizon Wireless,24,KTC AWS Limited Partnership,21,"1,367,000",0
73,700 MHz Band,261,WY-CMA290-B,"La Crosse, WI","2,971,000","2,971,000",CenturyTel Broadband Wireless LLC,67,"King Street Wireless, L.P.",66,"2,857,000",0
73,700 MHz Band,261,WY-CMA291-B,"Pine Bluff, AR","176,000","176,000",CenturyTel Broadband Wireless LLC,21,Alltel Corporation,18,"167,000",0
73,700 MHz Band,261,WY-CMA292-B,"Sherman-Denison, TX","214,000","160,500","Miller, David",175,FCC,0,0,0
73,700 MHz Band,261,WY-CMA293-B,"Owensboro, KY","320,000","320,000",Bluegrass Wireless LLC,19,"AT&T Mobility Spectrum, LLC",18,"292,000",0
